Notes: (PlantWoodC, PlantLeafC, Soil and Litter in g C/m^2; Water and Snow in cm; SoilWetness is fraction of WHC;
loc year day time plantWoodC plantLeafC soil microbeC coarseRootC fineRootC litter litterWater soilWater soilWetnessFrac snow npp nee cumNEE gpp rAboveground rSoil rRoot ra rh rtot evapotranspiration fluxestranspiration fPAR
       0 2002 343 16.50 17635.07     1.55 12829.11     5.00 5677.38  3458.66   280.00    0.500     3.44    0.287     0.00    -0.29     1.53   438.04     0.00    0.235    1.294    0.060    0.295    1.234    1.529 0.02345627   0.0000   0.0041
       0 2002 344  7.50 17634.65     1.54 12831.11     5.00 5677.02  3456.51   280.00    0.500     3.42    0.286     0.00    -0.20     0.93   438.97     0.00    0.165    0.761    0.035    0.200    0.726    0.926 0.01402368   0.0000   0.0041
       0 2002 344 16.50 17634.03     1.54 12834.42     5.00 5676.42  3452.94   280.00    0.500     3.40    0.284     0.00    -0.26     1.49   440.46     0.00    0.197    1.290    0.059    0.257    1.231    1.488 0.02069882   0.0000   0.0041
       0 2002 345  7.50 17633.67     1.54 12836.42     5.00 5676.06  3450.79   280.00    0.500     3.39    0.283     0.00    -0.14     0.86   441.32     0.00    0.105    0.755    0.035    0.140    0.720    0.860 0.01076841   0.0000   0.0041
       0 2002 345 16.50 17633.11     1.54 12839.77     5.00 5675.47  3447.22   280.00    0.500     3.38    0.282     0.00    -0.19     1.37   442.69     0.00    0.136    1.238    0.057    0.193    1.181    1.374 0.01702891   0.0000   0.0041
       0 2002 346  7.50 17632.76     1.54 12841.81     5.00 5675.11  3445.08   280.00    0.500     3.37    0.281     0.00    -0.13     0.81   443.50     0.00    0.095    0.718    0.033    0.128    0.685    0.814 0.00943151   0.0000   0.0041
       0 2002 346 16.50 17632.15     1.54 12845.18     5.00 5674.52  3441.51   280.00    0.500     3.35    0.280     0.00    -0.24     1.39   444.90     0.00    0.187    1.206    0.055    0.243    1.151    1.393 0.01291907   0.0000   0.0041
       0 2002 347  7.50 17631.75     1.54 12847.20     5.00 5674.16  3439.37   280.00    0.500     3.34    0.279     0.00    -0.18     0.87   445.77     0.00    0.143    0.731    0.033    0.177    0.697    0.874 0.00915319   0.0000   0.0041
       0 2002 347 16.50 17631.11     1.54 12850.55     5.00 5673.56  3435.81   280.00    0.500     3.33    0.278     0.00    -0.28     1.46   447.23     0.00    0.224    1.232    0.056    0.280    1.176    1.456 0.01595506   0.0000   0.0041
       0 2002 348  7.50 17630.68     1.54 12852.56     5.00 5673.21  3433.68   280.00    0.500     3.32    0.277     0.00    -0.21     0.91   448.14     0.01    0.180    0.733    0.034    0.214    0.700    0.913 0.01032189   0.0003   0.0041
       0 2002 348 16.50 17629.94     1.54 12855.88     5.00 5672.61  3430.12   280.00    0.500     3.30    0.276     0.00    -0.37     1.57   449.71     0.00    0.314    1.260    0.058    0.372    1.202    1.574 0.01429321   0.0000   0.0041
       0 2002 349  7.50 17629.52     1.54 12857.87     5.00 5672.25  3427.99   280.00    0.500     3.29    0.275     0.00    -0.21     0.93   450.64     0.00    0.176    0.754    0.035    0.211    0.719    0.930 0.00969396   0.0002   0.0040
       0 2002 349 16.50 17628.88     1.54 12861.21     5.00 5671.66  3424.44   280.00    0.500     3.28    0.274     0.00    -0.27     1.43   452.07     0.00    0.215    1.219    0.056    0.271    1.164    1.435 0.01772431   0.0000   0.0040
       0 2002 350  7.50 17628.47     1.54 12863.23     5.00 5671.30  3422.32   280.00    0.500     3.27    0.273     0.00    -0.19     0.88   452.95     0.00    0.159    0.720    0.033    0.192    0.687    0.879 0.00993547   0.0000   0.0040
       0 2002 350 16.50 17627.84     1.54 12866.54     5.00 5670.71  3418.77   280.00    0.500     3.25    0.272     0.00    -0.26     1.46   454.41     0.00    0.207    1.256    0.058    0.265    1.199    1.464 0.01294848   0.0000   0.0040
       0 2002 351  7.50 17627.47     1.53 12868.53     5.00 5670.35  3416.65   280.00    0.500     3.25    0.271     0.08    -0.15     0.86   455.27     0.00    0.115    0.744    0.034    0.149    0.710    0.859 0.00730185   0.0000   0.0040
       0 2002 351 16.50 17626.90     1.53 12871.80     5.00 5669.75  3413.11   280.00    0.500     3.25    0.271     0.00    -0.20     1.43   456.70     0.00    0.143    1.282    0.059    0.202    1.224    1.425 0.17780000   0.0000   0.0040
       0 2002 352  7.50 17626.57     1.53 12873.78     5.00 5669.39  3410.99   280.00    0.500     3.24    0.270     0.00    -0.12     0.84   457.54     0.00    0.084    0.759    0.035    0.118    0.724    0.842 0.00973173   0.0000   0.0040
       0 2002 352 16.50 17626.03     1.53 12877.08     5.00 5668.80  3407.46   280.00    0.500     3.22    0.269     0.00    -0.17     1.37   458.91     0.00    0.116    1.251    0.057    0.173    1.194    1.367 0.01631818   0.0000   0.0040
       0 2002 353  7.50 17625.71     1.53 12879.07     5.00 5668.44  3405.35   280.00    0.500     3.21    0.268     0.00    -0.09     0.80   459.70     0.00    0.060    0.736    0.034    0.093    0.703    0.796 0.01117715   0.0000   0.0040
       0 2002 353 16.50 17625.18     1.53 12882.40     5.00 5667.85  3401.82   280.00    0.500     3.19    0.267     0.00    -0.17     1.32   461.03     0.00    0.114    1.208    0.055    0.169    1.153    1.322 0.01756173   0.0000   0.0040
       0 2002 354  7.50 17624.82     1.53 12884.40     5.00 5667.49  3399.71   280.00    0.500     3.18    0.265     0.00    -0.14     0.83   461.85     0.00    0.104    0.722    0.033    0.137    0.689    0.827 0.01172934   0.0000   0.0040
       0 2002 354 16.50 17624.26     1.53 12887.73     5.00 5666.90  3396.19   280.00    0.500     3.16    0.264     0.03    -0.19     1.34   463.19     0.00    0.136    1.205    0.055    0.191    1.150    1.342 0.01584926   0.0000   0.0040
       0 2002 355  7.50 17623.93     1.53 12889.73     5.00 5666.54  3394.08   280.00    0.500     3.16    0.264     0.00    -0.11     0.79   463.99     0.00    0.073    0.721    0.033    0.106    0.688    0.794 0.02540000   0.0000   0.0040
       0 2002 355 16.50 17623.38     1.53 12893.07     5.00 5665.95  3390.56   280.00    0.500     3.15    0.263     0.00    -0.18     1.32   465.31     0.00    0.129    1.195    0.054    0.184    1.141    1.325 0.01526156   0.0000   0.0040
       0 2002 356  7.50 17623.04     1.53 12895.07     5.00 5665.59  3388.46   280.00    0.500     3.14    0.262     0.00    -0.12     0.80   466.11     0.00    0.087    0.714    0.032    0.120    0.682    0.801 0.00907330   0.0000   0.0040
       0 2002 356 16.50 17622.50     1.53 12898.40     5.00 5665.00  3384.95   280.00    0.500     3.13    0.261     0.00    -0.17     1.30   467.42     0.00    0.113    1.191    0.054    0.167    1.137    1.305 0.01179456   0.0000   0.0040
       0 2002 357  7.50 17622.18     1.53 12900.40     5.00 5664.64  3382.85   280.00    0.500     3.12    0.260     0.10    -0.10     0.78   468.20     0.00    0.069    0.711    0.032    0.101    0.679    0.780 0.00752459   0.0000   0.0040
       0 2002 357 16.50 17621.65     1.53 12903.74     5.00 5664.05  3379.35   280.00    0.500     3.12    0.260     0.01    -0.16     1.29   469.49     0.00    0.108    1.183    0.054    0.161    1.129    1.290 0.09611780   0.0000   0.0040
       0 2002 358  7.50 17621.32     1.52 12905.74     5.00 5663.70  3377.25   280.00    0.500     3.12    0.260     0.00    -0.11     0.79   470.27     0.00    0.080    0.707    0.032    0.112    0.675    0.786 0.00548220   0.0000   0.0040
       0 2002 358 16.50 17620.78     1.52 12909.07     5.00 5663.11  3373.75   280.00    0.500     3.10    0.259     0.03    -0.17     1.29   471.57     0.00    0.113    1.177    0.053    0.167    1.124    1.291 0.01536099   0.0000   0.0040
       0 2002 359  7.50 17620.46     1.52 12911.07     5.00 5662.75  3371.66   280.00    0.500     3.10    0.259     0.00    -0.10     0.78   472.34     0.00    0.069    0.707    0.032    0.101    0.675    0.776 0.02540000   0.0000   0.0040
       0 2002 359 16.50 17619.94     1.52 12914.40     5.00 5662.16  3368.17   280.00    0.500     3.09    0.258     0.00    -0.16     1.28   473.62     0.00    0.103    1.175    0.053    0.156    1.122    1.278 0.01796220   0.0000   0.0040
       0 2002 360  7.50 17619.61     1.52 12916.40     5.00 5661.80  3366.07   280.00    0.500     3.08    0.257     0.00    -0.10     0.77   474.39     0.00    0.068    0.699    0.032    0.100    0.667    0.767 0.01005668   0.0000   0.0040
       0 2002 360 16.50 17619.06     1.52 12919.74     5.00 5661.21  3362.59   280.00    0.500     3.06    0.256     0.00    -0.19     1.29   475.68     0.00    0.135    1.157    0.052    0.187    1.104    1.292 0.01451944   0.0000   0.0040
       0 2002 361  7.50 17618.69     1.52 12921.75     5.00 5660.86  3360.50   280.00    0.500     3.05    0.255     0.00    -0.14     0.81   476.48     0.00    0.114    0.693    0.031    0.145    0.662    0.806 0.00720096   0.0000   0.0040
       0 2002 361 16.50 17618.03     1.52 12925.07     5.00 5660.27  3357.02   280.00    0.500     3.04    0.254     0.00    -0.29     1.40   477.89     0.00    0.237    1.167    0.053    0.290    1.114    1.404 0.01113277   0.0000   0.0040
       0 2002 362  7.50 17617.60     1.52 12927.06     5.00 5659.91  3354.94   280.00    0.500     3.04    0.253     0.00    -0.21     0.89   478.78     0.01    0.191    0.711    0.032    0.223    0.679    0.902 0.00738071   0.0006   0.0040
       0 2002 362 16.50 17616.87     1.52 12930.33     5.00 5659.32  3351.46   280.00    0.500     3.02    0.252     0.00    -0.36     1.51   480.29     0.00    0.305    1.210    0.055    0.359    1.155    1.515 0.01611738   0.0000   0.0040
       0 2002 363  7.50 17616.47     1.52 12932.29     5.00 5658.96  3349.38   280.00    0.500     3.01    0.251     0.00    -0.18     0.89   481.18     0.00    0.151    0.736    0.033    0.184    0.703    0.887 0.00955283   0.0000   0.0040
       0 2002 363 16.50 17615.88     1.52 12935.54     5.00 5658.37  3345.92   280.00    0.500     3.00    0.250     0.00    -0.22     1.40   482.58     0.00    0.165    1.231    0.056    0.221    1.175    1.396 0.01504682   0.0000   0.0040
       0 2002 364  7.50 17615.52     1.52 12937.50     5.00 5658.01  3343.84   280.00    0.500     2.98    0.249     0.00    -0.13     0.83   483.41     0.00    0.102    0.730    0.033    0.135    0.697    0.831 0.01116403   0.0000   0.0040
       0 2002 364 16.50 17614.89     1.52 12940.69     5.00 5657.42  3340.38   280.00    0.500     2.97    0.248     0.00    -0.27     1.50   484.91     0.00    0.208    1.293    0.059    0.267    1.234    1.501 0.01647109   0.0000   0.0040
       0 2002 365  7.50 17614.49     1.52 12943.14     5.00 5657.06  3338.30   280.00    0.500     2.96    0.247     0.00    -0.18     0.38   485.29     0.00    0.146    0.235    0.038    0.184    0.197    0.381 0.00674504   0.0000   0.0040
       0 2002 365 16.50 17613.90     1.51 12946.31     5.00 5656.46  3334.84   280.00    0.500     2.95    0.246     0.00    -0.23     1.48   486.77     0.00    0.171    1.308    0.059    0.231    1.249    1.480 0.01246947   0.0000   0.0040
       0 2003   1  7.50 17613.54     1.51 12948.26     5.00 5656.11  3332.77   280.00    0.500     2.94    0.245     0.00    -0.14     0.84   487.61     0.00    0.104    0.737    0.033    0.138    0.704    0.842 0.00740744   0.0000   0.0040
       0 2003   1 16.50 17612.97     1.51 12951.50     5.00 5655.51  3329.32   280.00    0.500     2.93    0.244     0.03    -0.21     1.38   488.99     0.00    0.154    1.225    0.055    0.210    1.169    1.379 0.01633460   0.0000   0.0040
       0 2003   2  7.50 17612.59     1.51 12953.45     5.00 5655.16  3327.25   280.00    0.500     2.93    0.244     0.00    -0.16     0.86   489.85     0.00    0.125    0.730    0.033    0.158    0.697    0.855 0.02540000   0.0000   0.0040
       0 2003   2 16.50 17611.95     1.51 12956.69     5.00 5654.56  3323.81   280.00    0.500     2.92    0.243     0.00    -0.28     1.44   491.28     0.00    0.221    1.215    0.055    0.276    1.161    1.436 0.00877823   0.0000   0.0040
       0 2003   3  7.50 17611.54     1.51 12958.63     5.00 5654.21  3321.74   280.00    0.500     2.91    0.243     0.00    -0.19     0.89   492.17     0.00    0.152    0.733    0.033    0.185    0.700    0.885 0.00388286   0.0000   0.0040
       0 2003   3 16.50 17610.87     1.51 12961.97     5.00 5653.62  3318.31   280.00    0.500     2.91    0.242     0.00    -0.30     1.36   493.52     0.00    0.246    1.111    0.050    0.296    1.061    1.357 0.00679553   0.0000   0.0040
       0 2003   4  7.50 17610.47     1.51 12963.92     5.00 5653.27  3316.25   280.00    0.500     2.90    0.242     0.00    -0.18     0.86   494.39     0.00    0.144    0.720    0.032    0.176    0.687    0.864 0.00444491   0.0000   0.0040
       0 2003   4 16.50 17609.82     1.51 12967.21     5.00 5652.68  3312.81   280.00    0.500     2.89    0.241     0.03    -0.29     1.39   495.78     0.00    0.237    1.154    0.052    0.289    1.102    1.390 0.00707559   0.0000   0.0040
       0 2003   5  7.50 17609.43     1.51 12969.14     5.00 5652.32  3310.76   280.00    0.500     2.89    0.241     0.00    -0.17     0.87   496.65     0.00    0.137    0.738    0.033    0.170    0.705    0.875 0.02540000   0.0000   0.0040
       0 2003   5 16.50 17608.82     1.51 12972.35     5.00 5651.73  3307.33   280.00    0.500     2.89    0.241     0.41    -0.24     1.42   498.07     0.00    0.184    1.236    0.056    0.240    1.181    1.421 0.00598915   0.0000   0.0040
       0 2003   6  7.50 17608.43     1.51 12974.26     5.00 5651.37  3305.27   280.00    0.500     2.89    0.241     0.39    -0.17     0.89   498.97     0.00    0.140    0.752    0.034    0.174    0.718    0.892 0.02038764   0.0000   0.0040
       0 2003   6 16.50 17607.69     1.51 12977.44     5.00 5650.78  3301.85   280.00    0.500     3.01    0.246     0.04    -0.37     1.57   500.54     0.00    0.309    1.262    0.057    0.366    1.205    1.571 0.20437043   0.0000   0.0040
       0 2003   7  7.50 17607.21     1.51 12979.34     5.00 5650.42  3299.80   280.00    0.500     3.01    0.251     0.00    -0.27     0.99   501.53     0.04    0.272    0.755    0.034    0.306    0.721    1.027 0.04526069   0.0031   0.0040
       0 2003   7 16.50 17606.37     1.50 12982.52     5.00 5649.83  3296.38   280.00    0.500     2.99    0.250     0.00    -0.47     1.66   503.19     0.00    0.409    1.254    0.057    0.465    1.197    1.663 0.01705185   0.0000   0.0040
       0 2003   8  7.50 17605.89     1.50 12984.42     5.00 5649.47  3294.34   280.00    0.500     2.98    0.249     0.00    -0.26     0.99   504.18     0.03    0.265    0.755    0.034    0.299    0.721    1.020 0.01196986   0.0030   0.0040
       0 2003   8 16.50 17605.23     1.50 12987.58     5.00 5648.88  3290.93   280.00    0.500     2.97    0.248     0.00    -0.29     1.50   505.68     0.00    0.234    1.271    0.057    0.291    1.214    1.505 0.01546037   0.0000   0.0040
       0 2003   9  7.50 17604.89     1.50 12989.47     5.00 5648.52  3288.88   280.00    0.500     2.96    0.247     0.00    -0.13     0.85   506.53     0.00    0.092    0.761    0.034    0.127    0.727    0.854 0.00819549   0.0000   0.0040
       0 2003   9 16.50 17604.30     1.50 12992.66     5.00 5647.93  3285.48   280.00    0.500     2.95    0.246     0.00    -0.22     1.40   507.93     0.00    0.168    1.232    0.055    0.223    1.176    1.399 0.01248669   0.0000   0.0040
       0 2003  10  7.50 17603.92     1.50 12994.59     5.00 5647.57  3283.44   280.00    0.500     2.94    0.245     0.03    -0.16     0.85   508.78     0.00    0.124    0.722    0.032    0.157    0.689    0.846 0.00551472   0.0000   0.0040
       0 2003  10 16.50 17603.31     1.50 12997.80     5.00 5646.98  3280.04   280.00    0.500     2.94    0.245     0.00    -0.25     1.39   510.17     0.00    0.192    1.202    0.054    0.246    1.148    1.395 0.10160000   0.0000   0.0040
       0 2003  11  7.50 17602.94     1.50 12999.72     5.00 5646.63  3278.00   280.00    0.500     2.94    0.245     0.00    -0.15     0.84   511.02     0.00    0.116    0.725    0.033    0.148    0.692    0.841 0.00490728   0.0000   0.0039
       0 2003  11 16.50 17602.35     1.50 13002.92     5.00 5646.04  3274.61   280.00    0.500     2.92    0.244     0.00    -0.22     1.38   512.40     0.00    0.170    1.212    0.054    0.225    1.158    1.382 0.01143340   0.0000   0.0039
       0 2003  12  7.50 17601.96     1.50 13004.83     5.00 5645.68  3272.57   280.00    0.500     2.91    0.243     0.00    -0.16     0.86   513.25     0.00    0.132    0.725    0.032    0.164    0.693    0.857 0.00961847   0.0000   0.0039
       0 2003  12 16.50 17601.33     1.50 13008.03     5.00 5645.09  3269.18   280.00    0.500     2.90    0.242     0.00    -0.27     1.42   514.67     0.00    0.212    1.204    0.054    0.266    1.150    1.416 0.01168421   0.0000   0.0039
